"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
4982163,1,"FI053SH94TMJINDFAS-3598735",3598735,23.5,"FALSE","3598733:0.58,3598735:0.53,3598737:0.44,3598739:0.39,3598741:0.39",1,1
4982471,2,"AC753SH86GNDINDFAS-3625393",3625393,27.95,"FALSE","3625391:0.46,3625389:0.45,3625393:0.45,3625395:0.36,3625397:0.33",2,2
4984314,1,"NE717SH39VYQINDFAS-4163348",4163348,24.3,"FALSE","4163346:0.52,4163348:0.43,4163354:0.40,4163352:0.40,4163350:0.40",1,1
4986074,1,"CA028SH54TPPINDFAS-2465837",2465837,25,"FALSE","2465839:0.58,2465837:0.51,2465841:0.50,2465835:0.41,2465833:0.31,2465831:0.24",8,3
4986121,2,"WA757SH00ACHINDFAS-3554553",3554553,25.7,"FALSE","3554555:0.56,3554557:0.55,3554553:0.52,3554551:0.44,3554559:0.39",1,1
4988552,1,"ZC657SH42SJLINDFAS-3840309",3840309,25,"TRUE","3840307:0.50,3840309:0.50,3840311:0.44,3840305:0.41,3840313:0.36,3840303:0.35",2,2
4988552,1,"ZC657SH60SITINDFAS-3840201",3840201,25,"TRUE","3840201:0.50,3840199:0.50,3840203:0.44,3840197:0.41,3840205:0.36,3840195:0.35",2,2
4989930,2,"UN573SH88MNVINDFAS-3583615",3583615,27.4,"FALSE","3583617:0.43,3583619:0.43,3583615:0.37,3583613:0.30,3583609:0.28,3583611:0.28",3,3
4990019,1,"KI520SH43FYUINDFAS-4631239",4631239,23.55,"FALSE","4631240:0.55,4631241:0.46,4631239:0.45,4631242:0.39,4631238:0.38,4631243:0.30",7,3
4990483,1,"MY465SH68NFNINDFAS-4203799",4203799,23.55,"TRUE","4203799:0.41,4203797:0.36,4203801:0.34,4203803:0.27,4203805:0.23",18,5
4994551,1,"MY465SH32GHRINDFAS-3390817",3390817,26.2,"TRUE","3390817:0.80,3390815:0.68,3390813:0.58,3390811:0.45,3390809:0.31,3390807:0.20",11,2
4994551,1,"LA037SH96UVRINDFAS-2411529",2411529,26.6,"TRUE","2411529:0.73,2411527:0.71,2411525:0.56,2411523:0.35,2411521:0.19,2411519:0.13",11,2
4995626,1,"AD004SH53IQSINDFAS-1463304",1463304,25.7,"TRUE","1463304:0.58,1463303:0.50,1463305:0.47,1463306:0.36,1463307:0.27",1,1
4998769,1,"CA028SH34FTPINDFAS-1295529",1295529,23,"FALSE","1295531:0.67,1295532:0.56,1295530:0.55,1295533:0.47,1295529:0.47,1295534:0.37",2,1
4998861,1,"LO470SH62QERINDFAS-4211787",4211787,24.3,"FALSE","4211789:0.67,4211791:0.58,4211787:0.56,4211793:0.48,4211785:0.44,4211783:0.36",2,1
4998861,1,"MI162SH10JMJINDFAS-3221889",3221889,25,"TRUE","3221889:0.67,3221891:0.58,3221887:0.56,3221893:0.48,3221885:0.44,3221883:0.36",2,1
4999490,2,"AC753SH29NEOINDFAS-2044749",2044749,27.15,"FALSE","2044748:0.57,2044749:0.45,2044752:0.40,2044750:0.40,2044751:0.39",1,1
5002552,1,"ST446SH59YIMINDFAS-3991872",3991872,23.5,"FALSE","3991870:0.50,3991872:0.49,3991874:0.47,3991876:0.45,3991868:0.44,3991866:0.41,3991878:0.38,3991864:0.34,3991880:0.33,3991882:0.31",2,2
5002759,1,"LA037SH96NKLINDFAS-2342339",2342339,26.6,"FALSE","2342333:0.57,2342335:0.55,2342337:0.43,2342331:0.43,2342329:0.36,2342339:0.30",10,4
5005852,1,"LE080SH63FVCINDFAS-1696109",1696109,25.1,"TRUE","1696109:0.49,1696110:0.45,1696108:0.44,1696111:0.42,1696106:0.37,1696107:0.36",4,3
5005852,3,"TW177SH95WZCINDFAS-1551161",1551161,18.62,"FALSE","1551160:0.59,1551161:0.56,1551162:0.52,1551163:0.49,1551164:0.45,1551165:0.42",1,1
5007545,1,"LA409SH83XSEINDFAS-1063816",1063816,23.5,"FALSE","1063818:0.48,1063817:0.48,1063816:0.44,1063819:0.41,1063820:0.37,1063815:0.37,1063821:0.33",2,2
5008113,1,"IN071SH02PXTINDFAS-2103436",2103436,25.3,"TRUE","2103435:0.53,2103436:0.53,2103437:0.44,2103434:0.44,2103433:0.35,2103432:0.27",3,2
5008157,1,"MI162SH84FJRINDFAS-3212601",3212601,25,"TRUE","3212601:0.50,3212599:0.50,3212603:0.44,3212597:0.41,3212605:0.36,3212595:0.35",2,2
5010386,2,"AC753SH04BGXINDFAS-3556413",3556413,28.8,"FALSE","3556409:0.51,3556411:0.50,3556407:0.40,3556413:0.40,3556415:0.29",5,3
5010972,2,"NI091SH41FECINDFAS-4011118",4011118,27,"FALSE","4011122:0.56,4011120:0.51,4011124:0.43,4011116:0.40,4011118:0.40,4011114:0.35",1,1
5012011,2,"FI053SH00TMDINDFAS-3598705",3598705,26.67,"TRUE","3598705:0.60,3598707:0.52,3598703:0.51,3598709:0.43,3598701:0.43,3598699:0.37",1,1
5012961,2,"CR037SH67UWAINDFAS-2117508",2117508,26.162,"FALSE","2117510:0.59,2117511:0.54,2117509:0.49,2117512:0.44,2117508:0.42,2117507:0.39,2117513:0.37,2117506:0.31,2117505:0.27,2117504:0.20",1,1
5012961,2,"CR037SH87UVGINDFAS-2117337",2117337,26.67,"FALSE","2117338:0.59,2117339:0.54,2117337:0.49,2117340:0.44,2117336:0.42,2117335:0.39,2117341:0.37,2117334:0.31,2117333:0.27,2117332:0.20",1,1
5014453,2,"AN429SH30QWJINDFAS-2520473",2520473,26.7,"TRUE","2520473:0.43,2520481:0.40,2520475:0.40,2520479:0.33,2520477:0.33",3,3
5015732,1,"BE043SH51LRSINDFAS-4336850",4336850,25.6,"TRUE","4336850:0.55,4336848:0.48,4336852:0.47,4336846:0.39,4336844:0.30",5,2
5017398,1,"FL719SH46LENINDFAS-2695241",2695241,24.5,"FALSE","2695239:0.44,2695241:0.39,2695243:0.33,2695237:0.32,2695245:0.29,2695247:0.20,2695249:0.19",6,3
5019084,1,"LA009SH98DGJINDFAS-3148119",3148119,26,"TRUE","3148119:0.64,3148117:0.53,3148115:0.43,3148113:0.33,3148111:0.31,3148109:0.31,3148107:0.30",2,1
502015,2,"LI693SH57ICCINDFAS-4512462",4512462,28,"TRUE","4512462:0.40,4512460:0.31,4512458:0.27,4512456:0.23,4512454:0.19,4512452:0.16",16,5
5021491,2,"AL009SH54OIFINDFAS-3761281",3761281,27.1,"FALSE","3761285:0.49,3761281:0.48,3761279:0.42,3761283:0.42,3761287:0.40,3761289:0.30",2,2
5024617,2,"FI053SH58UUBINDFAS-1274578",1274578,26.67,"TRUE","1274578:0.54,1274579:0.53,1274577:0.46,1274580:0.45,1274576:0.37,1274575:0.29",3,2
5025683,1,"PU102SH21THAINDFAS-4355308",4355308,23,"FALSE","4355304:0.54,4355302:0.52,4355308:0.40,4355300:0.40,4355306:0.36",1,1
5025683,1,"PU102SH21THAINDFAS-4355306",4355306,22,"FALSE","4355304:0.54,4355302:0.52,4355308:0.40,4355300:0.40,4355306:0.36",1,1
5027323,1,"KI520SH77IEKINDFAS-4192568",4192568,23.55,"FALSE","4192572:0.71,4192574:0.62,4192570:0.60,4192576:0.51,4192568:0.47,4192578:0.38",3,1
502888,1,"CA028SH99XSQINDFAS-896813",896813,25,"TRUE","896813:0.60,896814:0.52,896812:0.50,896815:0.43,896811:0.40,896810:0.40",1,1
5030838,1,"CA028SH76JMHINDFAS-977687",977687,24.2,"FALSE","977686:0.44,977687:0.38,977689:0.32,977688:0.32,977690:0.30,977691:0.25",5,4
5030838,1,"KI520SH35IGAINDFAS-4192822",4192822,23.55,"TRUE","4192822:0.44,4192820:0.39,4192824:0.37,4192828:0.33,4192826:0.33,4192830:0.28",5,4
5030838,1,"MI162SH60FGTINDFAS-3212141",3212141,23.55,"TRUE","3212141:0.44,3212139:0.39,3212143:0.37,3212145:0.33,3212147:0.33,3212149:0.28",5,4
5030838,1,"TE228SH56XQXINDFAS-4609343",4609343,24.1,"FALSE","4609342:0.44,4609343:0.39,4609341:0.37,4609344:0.35,4609339:0.33,4609340:0.32",5,4
5030838,1,"KI520SH88BSDINDFAS-3501645",3501645,23.55,"TRUE","3501645:0.44,3501643:0.39,3501647:0.37,3501649:0.33,3501651:0.33,3501653:0.28",5,4
5030838,1,"KI520SH86FXDINDFAS-4630983",4630983,24.3,"FALSE","4630982:0.44,4630981:0.39,4630983:0.37,4630984:0.33,4630985:0.33,4630980:0.33",5,4
5034994,1,"LA037SH83JWYINDFAS-1877554",1877554,24.9,"FALSE","1877553:0.53,1877554:0.52,1877555:0.40,1877552:0.40,1877551:0.33,1877556:0.28",6,3
5034994,1,"WE286SH90MXTINDFAS-2994205",2994205,25.7,"FALSE","2994201:0.56,2994199:0.52,2994203:0.47,2994197:0.45,2994205:0.40,2994207:0.31",6,3
5034994,1,"WE286SH36FEPINDFAS-3508537",3508537,25.7,"FALSE","3508533:0.56,3508531:0.52,3508535:0.47,3508529:0.45,3508537:0.40,3508539:0.31",6,3
5035008,2,"SK112SH00SQXINDFAS-3711125",3711125,27,"TRUE","3711125:0.56,3711123:0.51,3711127:0.43,3711129:0.37,3711131:0.36",1,1
5035106,3,"DI040SH18XEBINDFAS-2896755",2896755,23.7,"FALSE","2896751:0.66,2896753:0.63,2896749:0.63,2896755:0.56,2896747:0.55,2896757:0.52",2,1
5038743,1,"ZC657SH38SJPINDFAS-3840329",3840329,23.55,"FALSE","3840331:0.60,3840333:0.50,3840329:0.50,3840335:0.43,3840327:0.42,3840337:0.40",1,1
5038774,2,"NI091SH54VVDINDFAS-4227395",4227395,27,"FALSE","4227389:0.60,4227395:0.47,4227391:0.47,4227393:0.40,4227399:0.36,4227397:0.35,4227401:0.28",1,1
5039202,2,"MA020SH57FHQINDFAS-671335",671335,26.3,"FALSE","671334:0.60,671333:0.52,671335:0.52,671336:0.44,671337:0.40,671338:0.39",1,1
50393,2,"UN573SH66PTHINDFAS-3705021",3705021,28.6,"FALSE","3705017:0.41,3705019:0.40,3705021:0.36,3705015:0.35,3705023:0.29,3705025:0.21",8,4
504266,1,"MB095SH65RTUINDFAS-1428584",1428584,25,"FALSE","1428585:0.60,1428584:0.52,1428586:0.51,1428583:0.43,1428582:0.40,1428581:0.40",1,1
5044111,2,"LO087SH08JCLINDFAS-2333298",2333298,27.94,"TRUE","2333298:0.27,2333299:0.27,2333296:0.26,2333297:0.25,2333300:0.22,2333301:0.16",7,7
5046184,1,"CO042SH30MUVINDFAS-2161182",2161182,24.7,"FALSE","2161183:0.57,2161184:0.54,2161182:0.48,2161181:0.40,2161180:0.38,2161179:0.37",1,1
5048579,1,"AD004SH92SODINDFAS-4036519",4036519,28.1,"FALSE","4036515:0.54,4036517:0.49,4036513:0.44,4036519:0.39,4036511:0.32",3,2
5049583,2,"AN429SH77KHEINDFAS-1307332",1307332,26,"TRUE","1307332:0.56,1307331:0.55,1307333:0.47,1307335:0.40,1307334:0.39",1,1
5050024,1,"MI162SH02JMRINDFAS-3221939",3221939,25.55,"TRUE","3221939:0.42,3221941:0.42,3221937:0.36,3221935:0.33,3221933:0.28,3221931:0.23",8,3
5050024,1,"LA037SH90NKRINDFAS-2342373",2342373,25.7,"TRUE","2342373:0.40,2342375:0.38,2342371:0.35,2342369:0.29,2342367:0.22,2342365:0.19",8,3
5050024,1,"LA077SH84JOTINDFAS-4077201",4077201,24.3,"FALSE","4077205:0.42,4077207:0.42,4077203:0.36,4077201:0.33,4077199:0.28,4077197:0.23",8,3
5050286,1,"IN071SH43RPKINDFAS-2054818",2054818,24.7,"TRUE","2054818:0.43,2054817:0.40,2054819:0.40,2054820:0.33,2054816:0.33,2054815:0.27",3,3
5054309,1,"CR037SH01EHEINDFAS-2118395",2118395,21.082,"FALSE","1691473:0.59,2118398:0.52,2118397:0.50,3731951:0.40,3731949:0.40,2118399:0.39,2118396:0.33,2118395:0.28",1,1
5054350,2,"FI053SH16VNJINDFAS-2118922",2118922,27.31,"TRUE","2118922:0.57,2118923:0.54,2118921:0.49,2118920:0.41,2118919:0.39,2118918:0.37",1,1
5054623,2,"AM360SH03HIUINDFAS-1871218",1871218,25.7,"FALSE","1871217:0.57,1871218:0.55,1871219:0.51,1871220:0.41,1871221:0.39,1871222:0.37",1,1
5055246,1,"CA027SH06AFPINDFAS-4054583",4054583,22.9,"FALSE","4054581:0.44,4054583:0.43,4054585:0.36,4054587:0.25,4054591:0.22,4054589:0.21",5,3
5055246,1,"LI846SH34GGFINDFAS-4068101",4068101,23.55,"FALSE","4068097:0.44,4068099:0.44,4068101:0.39,4068103:0.31,4068105:0.24,4068107:0.22,4068109:0.22",5,3
5055534,1,"CA028SH17JKSINDFAS-977440",977440,23,"TRUE","977441:0.43,977444:0.43,977440:0.43,977443:0.37,977445:0.36,977442:0.35",3,3
5056114,1,"MB095SH09IWGINDFAS-1464115",1464115,25,"FALSE","1464114:0.75,1464115:0.63,1464113:0.62,1464116:0.53,1464112:0.52,1464117:0.42,1464111:0.42",4,1
505804,1,"MY465SH52NGDINDFAS-4203883",4203883,23,"TRUE","4203883:0.70,4203885:0.61,4203877:0.49,4203881:0.37,4203879:0.28",6,2
5058091,3,"SP115SH07XIMINDFAS-4167380",4167380,24,"TRUE","4167380:0.60,4167378:0.57,4167376:0.55,4167374:0.52",1,1
5058131,1,"LA009SH82DKVINDFAS-3148927",3148927,24.7,"FALSE","3148923:0.57,3148925:0.54,3148921:0.48,3148927:0.44,3148919:0.38,3148931:0.38,3148929:0.38",1,1
5059338,1,"LA037SH65JNIINDFAS-4456246",4456246,23.8,"FALSE","4456238:0.49,4456240:0.42,4456246:0.40,4456248:0.33,4456242:0.33,4456244:0.33",2,2
5059338,1,"KI520SH66BFTINDFAS-4680805",4680805,24.3,"FALSE","4680806:0.50,4680805:0.45,4680807:0.44,4680810:0.37,4680808:0.36,4680809:0.33",2,2
5060409,1,"CA028SH37WICINDFAS-1549786",1549786,24.2,"TRUE","1549786:0.49,1549787:0.44,1549785:0.42,1549788:0.37,1549790:0.33,1549789:0.32",2,2
5063155,2,"YO263SH46ATLINDFAS-4056249",4056249,27,"TRUE","4056249:0.59,4056247:0.47,4056251:0.46,4056253:0.37,4056255:0.36",1,1
506328,2,"GA180SH81WAGINDFAS-2120069",2120069,27.9,"FALSE","2120067:0.48,2120068:0.39,2120069:0.34,2120070:0.28,2120071:0.25,2120072:0.21",4,3
5065382,1,"SA336SH76WWPINDFAS-2065755",2065755,25,"TRUE","2065754:0.40,2065755:0.40,2065756:0.35,2065753:0.33,2065752:0.28",6,4
5065533,1,"LA858SH92SEHINDFAS-2884841",2884841,22.7,"FALSE","2884843:0.42,2884845:0.40,2884841:0.36,2884847:0.33,2884849:0.31,2884851:0.26",5,4
5069595,1,"MI162SH90UKJINDFAS-2410011",2410011,25,"FALSE","2410007:0.67,2410005:0.58,2410009:0.55,2410011:0.44,2410013:0.36,2410015:0.33",2,1
5070129,1,"CR037SH89OOKINDFAS-2134593",2134593,21.082,"FALSE","2134595:0.85,1100561:0.75,2134596:0.65,2134594:0.59,2134593:0.48,2134597:0.39,4451122:0.23,4451120:0.13",12,1
5071084,1,"MI162SH16HTRINDFAS-3571475",3571475,23.55,"TRUE","3571475:0.60,3571473:0.52,3571477:0.50,3571483:0.40,3571479:0.40,3571481:0.40",1,1
5071084,1,"IN071SH76FHRINDFAS-3801119",3801119,23.3,"TRUE","3801119:0.57,3801121:0.54,3801117:0.48,3801123:0.44,3801127:0.38,3801125:0.38,3801115:0.33",1,1
5073005,2,"NI091SH14YTHINDFAS-3309823",3309823,26,"TRUE","3309823:0.38,3309827:0.31,3309825:0.30,3309821:0.26,3309829:0.24,3309831:0.17",9,6
5075044,2,"RE104SH10UYBINDFAS-2361811",2361811,27.3,"TRUE","2361811:0.57,2361813:0.55,2361809:0.49,2361807:0.40,2361805:0.40,2361803:0.39",1,1
5075044,2,"FR057SH54IYJINDFAS-2924413",2924413,27.5,"TRUE","2924413:0.60,2924415:0.53,2924411:0.53,2924409:0.47,2924407:0.38",1,1
5076084,1,"SH405SH16IAHINDFAS-3745525",3745525,24.3,"FALSE","3745523:0.60,3745521:0.52,3745525:0.50,3745531:0.40,3745527:0.40,3745529:0.40",1,1
507730,2,"FR057SH92JATINDFAS-4701961",4701961,28.5,"FALSE","2924725:0.38,2924723:0.38,4701961:0.36,2924719:0.36,2924721:0.35,2924717:0.28",4,4
5077608,1,"CR037SH89VCWINDFAS-2118332",2118332,21.59,"FALSE","2118336:0.60,2118335:0.53,2118334:0.45,2118333:0.33,2118332:0.27,2118331:0.23",2,1
5077608,2,"CR037SH81OOSINDFAS-1100599",1100599,22.86,"FALSE","1100601:0.67,1100600:0.56,1100605:0.55,1100598:0.48,1100604:0.47,1100599:0.36,1100602:0.34,1691521:0.29,1100603:0.28,1691523:0.26",3,1
5078671,1,"JO152SH48OWDINDFAS-595349",595349,23.55,"FALSE","595348:0.67,595349:0.58,595350:0.47,595351:0.36,595352:0.33",2,1
5079010,2,"UN573SH02INDINDFAS-4073649",4073649,27.8,"FALSE","4073651:0.59,4073653:0.51,4073649:0.48,4073655:0.40,4073647:0.40,4073645:0.39",1,1
5079985,1,"PU102SH86AFTINDFAS-3498463",3498463,23,"TRUE","3498463:0.60,3498461:0.46,3498465:0.46,3498467:0.40,3498469:0.38,3498471:0.37",1,1
5082596,2,"DE041SH94QOFINDFAS-992490",992490,25.3,"TRUE","992490:0.48,992491:0.40,992492:0.32,992493:0.26,992495:0.20,992494:0.20",6,4
5083167,1,"ZC657SH84ZWDINDFAS-3610657",3610657,24.3,"FALSE","3610655:0.75,3610653:0.65,3610657:0.62,3610659:0.50,3610661:0.40,3610663:0.29",4,1
50850,1,"PA768SH67FYAINDFAS-4386482",4386482,24,"FALSE","4386484:0.43,4386482:0.42,4386486:0.33,4386478:0.32,4386480:0.32,4386488:0.27,4386476:0.23",7,4
50850,1,"ST446SH80SGLINDFAS-3240157",3240157,23.5,"FALSE","3240159:0.42,3240161:0.37,3240157:0.37,3240163:0.29,3240155:0.27,3240153:0.25",7,4
508741,1,"ST945SH26YENINDFAS-3134255",3134255,24.7,"FALSE","3134257:0.63,3134259:0.60,3134255:0.53,3134253:0.43,3134251:0.32,3134249:0.31,3134247:0.30",2,1
508741,1,"IN071SH76FHRINDFAS-3801123",3801123,24.7,"FALSE","3801125:0.63,3801127:0.60,3801123:0.53,3801121:0.43,3801119:0.32,3801117:0.31,3801115:0.27",2,1
508797,1,"CR037SH63EEUINDFAS-1691145",1691145,23.622,"FALSE","1691146:0.48,1691147:0.45,1691145:0.42,3731937:0.36,1691144:0.33,3731939:0.33,1691143:0.27,1691142:0.23",2,2
5088170,2,"CO036SH36ZMXINDFAS-2901137",2901137,25.5,"TRUE","2901139:0.53,2901137:0.53,2901135:0.40,2901141:0.40,2901145:0.39,2901143:0.38",1,1
5089165,1,"AD113SH56FIPINDFAS-3565721",3565721,24.3,"FALSE","3565719:0.59,3565717:0.52,3565721:0.50,3565723:0.40,3565725:0.39,3565727:0.39",1,1
5091748,2,"AS017SH40LILINDFAS-1469251",1469251,27,"FALSE","1469252:0.50,1469251:0.44,1469253:0.44,1469254:0.33,1469250:0.33",2,2
5093466,1,"MY465SH00NIDINDFAS-4204145",4204145,23.55,"TRUE","4204145:0.60,4204147:0.52,4204143:0.50,4204139:0.40,4204141:0.40",1,1
5094563,1,"PU102SH49TCCINDFAS-4354568",4354568,25,"FALSE","4354564:0.67,4354566:0.51,4354572:0.51,4354568:0.36,4354570:0.32",2,1
5094577,3,"BA164SH52UFBINDFAS-3981505",3981505,22,"NOPRED","3981505:0.38,3981507:0.37,3981501:0.37,3981509:0.36,3981503:0.36,3981511:0.35",4,4
5096038,1,"WE183SH05RQSINDFAS-2291433",2291433,24.3,"FALSE","2291434:0.67,2291435:0.58,2291433:0.56,2291432:0.44,2291431:0.36",2,1
5096361,1,"CR037SH90VCVINDFAS-2118327",2118327,23.622,"FALSE","2118328:0.58,2118327:0.55,2118326:0.44,2118329:0.40,2118330:0.40,2118325:0.32,2118324:0.28",1,1
5097836,2,"AN429SH69YYCINDFAS-1556044",1556044,26.7,"FALSE","1556045:0.64,1556046:0.59,1556044:0.55,1556043:0.44,1556042:0.34",2,1
5097977,2,"NI091SH98VLTINDFAS-4225865",4225865,27,"TRUE","4225865:0.59,4225863:0.47,4225871:0.46,4225869:0.37,4225873:0.36,4225861:0.35,4225867:0.28",1,1
5098014,1,"TO327SH82ZDTINDFAS-3934777",3934777,24,"TRUE","3934777:0.36,3934785:0.28,3934779:0.28,3934783:0.27,3934781:0.27,3934787:0.25",3,2
5098918,2,"WO136SH53VWOINDFAS-2063900",2063900,25.7,"FALSE","2063903:0.55,2063902:0.49,2063899:0.40,2063901:0.40,2063900:0.40",1,1
5102926,1,"LE080SH89FUCINDFAS-1695955",1695955,24.5,"TRUE","1695955:0.42,1695954:0.39,1695953:0.36,1695956:0.36,1695957:0.33,1695958:0.30",5,4
5105610,1,"IN071SH49ULIINDFAS-1900233",1900233,22.7,"TRUE","1900234:0.66,1900233:0.66,1900235:0.55,1900236:0.43,1900237:0.33,1900238:0.27",3,1
5105610,2,"FI053SH84TMTINDFAS-3598797",3598797,26.67,"FALSE","3598795:0.57,3598797:0.55,3598793:0.48,3598799:0.47,3598791:0.40,3598801:0.39",1,1
5105610,2,"FI053SH08TLVINDFAS-3598655",3598655,26.04,"TRUE","3598655:0.57,3598657:0.55,3598653:0.48,3598659:0.47,3598651:0.40,3598661:0.39",1,1
5106493,2,"AC753SH91DKMINDFAS-1689894",1689894,29.65,"FALSE","1689890:0.59,1689891:0.49,1689894:0.40,1689892:0.40,1689893:0.39,1689895:0.32",1,1
5106909,2,"FI053SH32LMHINDFAS-3402753",3402753,27.94,"TRUE","3402753:0.66,3402751:0.56,3402749:0.47,3402747:0.38,3402745:0.33,3402743:0.31",2,1
5106911,1,"JC046SH71WTWINDFAS-2121938",2121938,23,"TRUE","2121938:0.67,2121939:0.58,2121940:0.47,2121941:0.36,2121942:0.33,2121943:0.33",2,1
5107588,2,"CR037SH46UWRINDFAS-947889",947889,27.94,"FALSE","947887:0.59,947889:0.54,947882:0.49,947885:0.44,947888:0.42,2005903:0.39,947884:0.37,2005902:0.31,947886:0.27,947883:0.20",1,1
5107892,1,"LA037SH36UUDINDFAS-2411281",2411281,22.9,"TRUE","2411281:0.65,2411279:0.57,2411283:0.54,2411285:0.37,2411289:0.33,2411287:0.32",2,1
5107973,1,"MY465SH60GCTINDFAS-3390041",3390041,23.55,"TRUE","3390041:0.50,3390039:0.44,3390043:0.41,3390045:0.33,3390047:0.27,3390049:0.22",8,5
5108523,2,"WO136SH35JCYINDFAS-4455308",4455308,27.9,"FALSE","4455306:0.60,4455304:0.51,4455302:0.47,4455308:0.44,4455300:0.40",1,1
5112939,1,"NE717SH26XKRINDFAS-2602687",2602687,24.3,"TRUE","2602687:0.44,2602685:0.44,2602683:0.39,2602689:0.37,2602691:0.32,2602693:0.25",5,3
5114681,1,"LE080SH90FUBINDFAS-1695951",1695951,25.4,"TRUE","1695951:0.56,1695952:0.56,1695950:0.52,1695949:0.44,1695948:0.35,1695947:0.31",8,2
5119196,1,"PI727SH88HKHINDFAS-3393887",3393887,24.8,"FALSE","3393883:0.38,3393885:0.34,3393881:0.33,3393887:0.30,3393889:0.27,3393891:0.22",9,4
5119826,3,"TO179SH91SEUINDFAS-2175129",2175129,20.32,"FALSE","2175128:0.57,2175129:0.54,2175130:0.50,2175131:0.47",1,1
5120122,2,"DC114SH06BKNINDFAS-2315278",2315278,28,"FALSE","2315279:0.53,2315278:0.48,2315280:0.41,2315277:0.38,2315276:0.29,2315275:0.28",3,2
5121775,1,"IN071SH64DLJINDFAS-3383053",3383053,23.3,"FALSE","3383055:0.55,3383057:0.53,3383059:0.45,3383053:0.45,3383051:0.37,3383061:0.36",13,3
512401,1,"MY465SH72GGDINDFAS-3390573",3390573,25,"TRUE","3390573:0.50,3390575:0.44,3390571:0.42,3390577:0.36,3390569:0.33,3390567:0.27",8,4
5128608,2,"CO036SH92RRV-148171",148171,27.5,"FALSE","148170:0.57,148169:0.49,148171:0.44,148173:0.39,148172:0.38,148168:0.36,148167:0.30,148166:0.21,418130:0.12",1,1
513096,2,"RE292SH47FHSINDFAS-4011674",4011674,28,"TRUE","4011674:0.38,4011672:0.36,4011670:0.35,4011676:0.32,4011678:0.27,4011680:0.23",4,4
5132118,1,"BE043SH14MKVINDFAS-3697415",3697415,26.2,"FALSE","3697407:0.59,3697409:0.50,3697415:0.40,3697411:0.40,3697413:0.40",1,1
5133672,1,"MI162SH96JJBINDFAS-3221367",3221367,23,"FALSE","3221369:0.60,3221367:0.52,3221371:0.50,3221373:0.40,3221375:0.32,3221377:0.23",6,2
5133875,1,"IN071SH90VPHINDFAS-2183138",2183138,23.3,"TRUE","2183138:0.47,2183139:0.47,2183140:0.45,2183137:0.40,2183141:0.38,2183142:0.32",2,2
5135575,2,"NU094SH53QFY-93434",93434,29,"FALSE","93432:0.60,93433:0.53,93431:0.47,93430:0.40,93434:0.40,93429:0.39",1,1
5135575,2,"NU094SH09EVYINDFAS-2141615",2141615,29,"FALSE","2141613:0.60,2141614:0.53,2141612:0.47,2141615:0.40,2141611:0.40,2141610:0.39",1,1
513583,2,"YE982SH02CZDINDFAS-3677659",3677659,27.6,"FALSE","3677657:0.60,3677655:0.52,3677659:0.51,3677653:0.45,3677651:0.40",1,1
5135918,1,"ZC657SH16KEPINDFAS-2927901",2927901,23,"FALSE","2927903:0.67,2927901:0.58,2927905:0.55,2927907:0.44,2927909:0.36,2927911:0.33",2,1
5137507,1,"VA613SH44VODINDFAS-3717591",3717591,22,"FALSE","3717593:0.60,3717591:0.46,3717595:0.46,3717597:0.40,3717599:0.38",1,1
5137599,1,"EX865SH92NSXINDFAS-1419980",1419980,25,"TRUE","1419980:0.67,1419981:0.58,1419979:0.56,1419982:0.48,1419978:0.44,1419977:0.36",2,1
5139783,2,"AC753SH91DKMINDFAS-1689891",1689891,27.15,"FALSE","1689892:0.59,1689893:0.49,1689891:0.49,1689894:0.40,1689890:0.40,1689895:0.32",1,1
5140666,1,"MI162SH40UEPINDFAS-2409109",2409109,24.3,"FALSE","2409107:0.78,2409105:0.68,2409109:0.64,2409111:0.52,2409113:0.42,2409115:0.30",5,1
5144313,1,"CA027SH84NYDINDFAS-4206527",4206527,23.8,"TRUE","4206527:0.53,4206525:0.52,4206523:0.40,4206529:0.40,4206531:0.40,4206521:0.39",1,1
5149464,2,"TO327SH36YQDINDFAS-3932987",3932987,30.7,"FALSE","3932981:0.28,3932979:0.24,3932983:0.24,3932985:0.20,3932977:0.20,3932987:0.16,3932975:0.16",56,10
5149464,2,"CO167SH38ILTINDFAS-4073431",4073431,25.7,"FALSE","4073439:0.28,4073437:0.23,4073435:0.20,4073433:0.17,4073431:0.11,4073429:0.08",56,10
5152380,1,"CA028SH40XJZINDFAS-2840987",2840987,25,"TRUE","2840987:0.60,2840989:0.52,2840985:0.50,3972263:0.43,2840981:0.40,2840983:0.40",1,1
5157395,1,"AD004SH19NEYINDFAS-2044807",2044807,26.5,"FALSE","2044806:0.58,2044805:0.50,2044807:0.47,2044808:0.36,2044809:0.27",1,1
5160777,1,"LA037SH70UWRINDFAS-2411685",2411685,26.6,"FALSE","2411681:0.65,2411683:0.56,2411679:0.48,2411685:0.42,2411677:0.34,2411675:0.33",2,1
5160777,1,"LA037SH10UVDINDFAS-2411441",2411441,24.9,"TRUE","2411441:0.65,2411443:0.56,2411439:0.48,2411445:0.42,2411437:0.34,2411435:0.33",2,1
516435,2,"AN429SH65YYGINDFAS-1556064",1556064,26.7,"TRUE","1556064:0.57,1556065:0.50,1556063:0.48,1556066:0.41,1556062:0.39",3,2
