"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
3532691,1,"JC046SH63WUEINDFAS-2121987",2121987,23.55,"FALSE","2121988:0.43,2121989:0.36,2121987:0.35,2121990:0.30,2121986:0.30,2121991:0.24",10,5
3534759,2,"SK112SH52WWPINDFAS-2010433",2010433,26,"TRUE","2010433:0.44,2010434:0.33,2010435:0.26,2010436:0.21,2010437:0.20",5,3
3534917,1,"MY465SH12TYPINDFAS-2949461",2949461,24.3,"TRUE","2949461:0.62,2949463:0.52,2949459:0.52,2949465:0.44,2949457:0.44,2949467:0.35",4,2
3535306,2,"PR101SH96GJJINDFAS-2917863",2917863,25.7,"NOPRED","2917863:0.50,2917867:0.47,2917861:0.47,2917865:0.47,2917869:0.46",2,2
3535622,1,"BE043SH56SADINDFAS-2523467",2523467,26.2,"FALSE","2523465:0.59,2523463:0.52,2523467:0.51,2523461:0.43,2523459:0.40",1,1
3537825,1,"MI162SH68JGHINDFAS-3220939",3220939,24.3,"FALSE","3220945:0.60,3220943:0.51,3220941:0.43,3220935:0.40,3220937:0.40,3220939:0.40",1,1
3540918,1,"LA832SH88TIPINDFAS-2357353",2357353,24.6,"FALSE","2357355:0.41,2357351:0.41,2357353:0.40,2357357:0.35,2357359:0.29,2357361:0.29",3,3
3542691,2,"FI053SH48ZHBINDFAS-2310006",2310006,27.31,"TRUE","2310006:0.57,2310007:0.54,2310011:0.49,2310010:0.41,2310009:0.39,2310008:0.37",1,1
3542909,2,"UN573SH86UPLINDFAS-2243074",2243074,27.8,"FALSE","2243075:0.42,2243074:0.40,2243073:0.40,2243072:0.38,2243076:0.36,2243077:0.29",3,3
3547197,1,"CA027SH00JUDINDFAS-2216531",2216531,25.7,"TRUE","2216531:0.43,2216530:0.38,2216532:0.34,2216529:0.29,2216528:0.22,2216527:0.22",5,4
3547292,2,"KN667SH14TRTINDFAS-3009543",3009543,25.7,"FALSE","3009541:0.55,3009543:0.52,3009545:0.48,3009547:0.43,3009549:0.31,3009551:0.28",3,2
3547292,2,"UN573SH95CQQINDFAS-964645",964645,26.2,"TRUE","964645:0.46,964646:0.40,964647:0.32,964648:0.28,964649:0.27,964650:0.25",3,2
3549942,1,"MI162SH90UGNINDFAS-2409415",2409415,26.2,"FALSE","2409413:0.50,2409415:0.44,2409411:0.44,2409409:0.35,2409405:0.33,2409407:0.33",2,2
3551101,2,"FI053SH88EIHINDFAS-2204059",2204059,26.04,"FALSE","2204062:0.50,2204061:0.41,2204060:0.40,2204059:0.40,2204058:0.39,2204057:0.37",1,1
3559164,2,"MA020SH86BBPINDFAS-2424493",2424493,25.7,"TRUE","2424493:0.50,2424497:0.48,2424495:0.46,2424491:0.43,2424499:0.41",2,2
3560854,1,"MI162SH68JKDINDFAS-3221545",3221545,25,"TRUE","3221545:0.60,3221535:0.52,3221543:0.50,3221537:0.43,3221541:0.40,3221539:0.32",6,3
3560854,1,"MI162SH78JJTINDFAS-3221479",3221479,25,"TRUE","3221479:0.60,3221481:0.52,3221477:0.50,3221483:0.43,3221475:0.40,3221485:0.32",6,3
3561042,1,"MI162SH08JIPINDFAS-3221305",3221305,26.2,"TRUE","3221303:0.50,3221305:0.50,3221301:0.44,3221299:0.35,3221297:0.33,3221295:0.33",2,2
3561424,1,"JC046SH73DECINDFAS-2200741",2200741,24.3,"FALSE","2200742:0.56,2200741:0.54,2200743:0.48,2200740:0.44,2200739:0.40,2200744:0.40",1,1
3566669,1,"RE105SH31DPGINDFAS-2320305",2320305,25.5,"FALSE","2320304:0.57,2320305:0.49,2320303:0.43,2320306:0.38",1,1
3570198,1,"CR037SH92VCTINDFAS-2118318",2118318,23.622,"FALSE","2118320:0.48,2421069:0.43,2118319:0.33,2118318:0.28,2118317:0.19,2118316:0.16,2118315:0.14",6,3
357194,1,"RE105SH21SNIINDFAS-693669",693669,24.5,"TRUE","693669:0.48,693670:0.41,693668:0.41,693671:0.32",2,2
3572299,1,"ST446SH55FEQINDFAS-2324223",2324223,25.9,"TRUE","2324223:0.47,2324222:0.42,2324221:0.33,2324220:0.28,2324219:0.28,2324218:0.27,2324217:0.23",3,2
3572299,1,"ST446SH18YYJINDFAS-2668793",2668793,25.9,"TRUE","2668793:0.47,2668791:0.42,2668789:0.39,2668787:0.33,2668785:0.31,2668781:0.29,2668783:0.28,2668779:0.28,2668777:0.27,2668775:0.23",3,2
3572299,1,"ST446SH43FFCINDFAS-2324304",2324304,25.9,"TRUE","2324304:0.47,2324303:0.42,2324302:0.33,2324301:0.28,2324300:0.28,2324299:0.27,2324298:0.23",3,2
3572299,1,"ST446SH26YYBINDFAS-2668713",2668713,25.9,"TRUE","2668713:0.47,2668711:0.42,2668709:0.39,2668707:0.33,2668705:0.31,2668701:0.29,2668703:0.28,2668699:0.28,2668697:0.27,2668695:0.23",3,2
3574151,1,"CA027SH18OHXINDFAS-1938023",1938023,23.8,"FALSE","1938026:0.42,1938023:0.41,1938024:0.37,1938025:0.33,1938022:0.32,1938021:0.29",3,3
3580533,1,"LE080SH61FVEINDFAS-1696121",1696121,25.1,"TRUE","1696121:0.42,1696120:0.41,1696122:0.39,1696118:0.38,1696119:0.38,1696123:0.36",3,3
3582042,2,"UN573SH48EFNINDFAS-1455342",1455342,27,"FALSE","1455343:0.42,1455344:0.39,1455342:0.35,1455341:0.33,1455345:0.32,1455346:0.29",5,4
3582070,2,"FI053SH36QPFINDFAS-2823901",2823901,25.4,"FALSE","2823903:0.66,2823901:0.58,2823905:0.57,2823899:0.48,2823907:0.47,2823909:0.38",2,1
358513,1,"MI162SH44JHFINDFAS-3221085",3221085,25,"TRUE","3221085:0.60,3221087:0.52,3221083:0.50,3221089:0.43,3221081:0.40,3221079:0.32",6,3
358870,2,"GA180SH92VZVINDFAS-2120003",2120003,27.9,"TRUE","2120003:0.41,2120002:0.40,2120001:0.36,2120004:0.33,2120005:0.24,2120006:0.16",7,4
3589172,1,"CA027SH02KTPINDFAS-2871809",2871809,23.8,"TRUE","2871809:0.53,2871807:0.48,2871805:0.41,2871811:0.39,2871813:0.28,2871815:0.16",12,5
3590183,2,"UN573SH89MTYINDFAS-1531440",1531440,27,"TRUE","1531440:0.42,1531443:0.41,1531444:0.37,1531439:0.36,1531441:0.35,1531442:0.33",3,3
359057,1,"LA037SH22HTPINDFAS-1872056",1872056,24.9,"TRUE","1872056:0.59,1872057:0.50,1872055:0.43,1872053:0.40,1872058:0.39,1872054:0.39",1,1
359167,2,"LI846SH54YXXINDFAS-2728295",2728295,26.6,"FALSE","2728299:0.60,2728301:0.52,2728297:0.51,2728303:0.43,2728295:0.41",1,1
3602559,1,"FE713SH86YININDFAS-2307134",2307134,23.55,"FALSE","2307138:0.53,2307137:0.44,2307133:0.40,2307135:0.40,2307136:0.40,2307134:0.40",1,1
3602559,1,"IN071SH64LBBINDFAS-2510831",2510831,23.3,"FALSE","2510839:0.50,2510837:0.40,2510833:0.40,2510835:0.40,2510831:0.38,2510829:0.37,2510827:0.33",1,1
3602559,1,"LA858SH63ZEAINDFAS-1678087",1678087,24,"FALSE","1678090:0.50,1678089:0.40,1678087:0.40,1678088:0.40,1678086:0.38,1678085:0.37",1,1
3602615,1,"LO961SH78JBDINDFAS-3162805",3162805,23.55,"FALSE","3162807:0.30,3162805:0.26,3162809:0.25,3162803:0.23,3162811:0.22,3162813:0.19",23,8
3603863,1,"BL542SH82RRLINDFAS-2522819",2522819,23.5,"TRUE","2522819:0.49,2522821:0.45,2522823:0.39,2522825:0.33,2522827:0.27,2522829:0.19",8,3
360422,1,"MY465SH68RLBINDFAS-2826609",2826609,23.55,"TRUE","2826609:0.50,2826615:0.50,2826607:0.44,2826613:0.44,2826611:0.41",2,2
360422,1,"EZ981SH81XXIINDFAS-2067416",2067416,23.9,"FALSE","2067419:0.49,2067416:0.46,2067415:0.45,2067420:0.45,2067418:0.44,2067417:0.40",2,2
360422,3,"BA164SH42ZVHINDFAS-2961715",2961715,18.7,"FALSE","2961709:0.60,2961711:0.57,2961713:0.54,2961715:0.52,2961717:0.49,2961719:0.46",4,2
3605725,1,"CR037SH23BMUINDFAS-2257938",2257938,22.86,"FALSE","2257939:0.70,2257940:0.62,2257938:0.60,2257937:0.39,2257936:0.30",3,1
3606227,2,"MA020SH34FININDFAS-671473",671473,26.3,"TRUE","671473:0.56,671472:0.56,671471:0.48,671474:0.48,671475:0.40,671476:0.39",1,1
3607987,1,"UR080SH16YKTINDFAS-3020835",3020835,25.4,"FALSE","3020833:0.54,3020831:0.53,3020835:0.40,3020837:0.38,3020839:0.37,3020841:0.29",1,1
3611629,1,"UR080SH84QQHINDFAS-1320920",1320920,26,"FALSE","1320919:0.58,1320920:0.54,1320918:0.44,1320921:0.40,1320917:0.40,1320922:0.29",1,1
3613879,1,"AD494SH96WQHINDFAS-3194053",3194053,27.5,"FALSE","3194047:0.42,3194049:0.42,3194051:0.41,3194045:0.37,3194053:0.36",5,3
3614482,1,"MI162SH10JININDFAS-3221293",3221293,26.2,"TRUE","3221293:0.75,3221291:0.64,3221289:0.54,3221287:0.42,3221285:0.29,3221283:0.25",4,1
361716,1,"CA027SH20LVBINDFAS-2448003",2448003,25.7,"TRUE","2448003:0.41,2447999:0.41,2448001:0.37,2448005:0.32,2447997:0.32,2447995:0.29",3,3
3617199,1,"MY465SH57EPEINDFAS-2322940",2322940,25,"TRUE","2322940:0.57,2322941:0.50,2322939:0.48,2322942:0.41,2322938:0.38,2322937:0.31",3,2
361881,1,"CA027SH14XAJINDFAS-2896281",2896281,23.8,"TRUE","2896281:0.53,2896271:0.44,2896279:0.41,2896277:0.35,2896273:0.34,2896275:0.22",5,2
362112,1,"PI863SH04IKXINDFAS-1462404",1462404,23.63,"TRUE","1462404:0.79,1462403:0.70,1462405:0.67,1462402:0.58,1462406:0.55,1462407:0.43,1462408:0.31",11,2
3622672,1,"MI162SH92FDNINDFAS-1867379",1867379,25.55,"FALSE","1867378:0.50,1867377:0.50,1867379:0.44,1867376:0.41,1867380:0.36,1867375:0.35",2,2
3622744,2,"DC114SH06PZDINDFAS-2705111",2705111,25,"FALSE","2705113:0.58,2705111:0.53,2705115:0.44,2705117:0.38,2705119:0.29,2705121:0.23,2705123:0.17",4,2
3624071,1,"MY465SH97RTYINDFAS-2235848",2235848,25.55,"FALSE","2235847:0.43,2235848:0.37,2235846:0.36,2235849:0.31,2235845:0.28,2235844:0.23",10,4
362431,1,"EX865SH89NTAINDFAS-1419998",1419998,25,"FALSE","1419999:0.67,1419998:0.58,1420000:0.57,1419997:0.47,1419996:0.36,1419995:0.27",5,2
362431,1,"FI537SH66TZDINDFAS-3364513",3364513,25.55,"TRUE","3364513:0.67,3364511:0.58,3364515:0.57,3364509:0.47,3364507:0.36,3364505:0.27",5,2
3624587,2,"KO063SH20XDJINDFAS-2366567",2366567,25,"FALSE","2366571:0.40,2366573:0.39,2366575:0.34,2366569:0.32,2366567:0.31",5,4
3626976,1,"SA336SH09LKGINDFAS-1987558",1987558,24.3,"FALSE","1987557:0.67,1987556:0.58,1987558:0.55,1987559:0.44,1987560:0.36",11,4
362808,1,"WE286SH40JVNINDFAS-2153232",2153232,26.4,"TRUE","2153232:0.53,2153231:0.49,2153230:0.43,2153229:0.35,2153227:0.26,2153228:0.23",14,3
3628272,2,"SA336SH82LLHINDFAS-1987693",1987693,26.3,"FALSE","1987694:0.48,1987693:0.47,1987692:0.47,1987695:0.41,1987691:0.40",2,2
3629002,1,"FN738SH08OHVINDFAS-1210370",1210370,25.55,"FALSE","1210369:0.70,1210370:0.61,1210368:0.59,1210371:0.50,1210367:0.46,1210366:0.37",6,2
3632607,2,"AN429SH82XLDINDFAS-3018523",3018523,27.3,"FALSE","3018521:0.38,3018523:0.36,3018525:0.33,3018519:0.32,3018517:0.26",4,4
3637847,2,"CO036SH40ZMTINDFAS-2901117",2901117,27.5,"FALSE","2901119:0.34,2901121:0.29,2901115:0.27,2901117:0.26,2901113:0.23,2901111:0.17",10,6
3637847,2,"CO036SH40ZMTINDFAS-2901117",2901117,27.5,"FALSE","2901119:0.34,2901121:0.29,2901115:0.27,2901117:0.26,2901113:0.23,2901111:0.17",10,6
364120,1,"JC046SH42EKZINDFAS-2264080",2264080,23,"TRUE","2264081:0.43,2264080:0.43,2264082:0.43,2264083:0.36,2264084:0.30,2264085:0.29",3,3
3642103,1,"MB095SH78WRXINDFAS-3250399",3250399,25,"FALSE","3250397:0.60,3250399:0.50,3250395:0.50,3250401:0.43,3250393:0.42,3250403:0.40",1,1
3642521,1,"SK112SH53IEWINDFAS-1928414",1928414,25,"FALSE","1928413:0.40,1928415:0.38,1928414:0.37,1928416:0.28",3,3
3650693,2,"AN429SH58QVHINDFAS-2520337",2520337,26.7,"FALSE","2520335:0.50,2520337:0.46,2520333:0.42,2520339:0.39,2520341:0.33",2,2
3650879,2,"SP782SH28WPRINDFAS-2248037",2248037,10.7,"NOPRED","NOPRED",1,1
365243,1,"ZC657SH82SEBINDFAS-2355625",2355625,26.2,"FALSE","2355623:0.75,2355621:0.65,2355625:0.64,2355619:0.53,2355617:0.40,2355615:0.31",8,2
365243,1,"ZC657SH78SEFINDFAS-2355649",2355649,26.2,"FALSE","2355647:0.75,2355645:0.65,2355649:0.64,2355643:0.53,2355641:0.40,2355639:0.31",8,2
365374,1,"ZE980SH14LMZINDFAS-1934058",1934058,22.9,"TRUE","1934058:0.38,1934059:0.33,1934057:0.32,1934060:0.24,1934061:0.19,1934062:0.14",14,7
3653865,2,"NI091SH79WOQINDFAS-2302053",2302053,26,"FALSE","2302054:0.47,2302055:0.44,2302053:0.42,2302056:0.33,2302057:0.30,2302052:0.29",2,2
3655927,1,"MY465SH18RMZINDFAS-2826863",2826863,25,"FALSE","2826865:0.62,2826863:0.54,2826861:0.44,2826859:0.33,2826857:0.25",9,3
365739,2,"DC114SH56AYXINDFAS-2424103",2424103,30,"FALSE","2424099:0.60,2424097:0.47,2424101:0.47,2424095:0.40,2424093:0.39,2424103:0.36",1,1
36589,2,"AD004SH50KPLINDFAS-3462141",3462141,28.5,"FALSE","3462139:0.50,3462143:0.49,3462145:0.40,3462137:0.39,3462141:0.39,3462135:0.32,3462133:0.29",2,2
3659025,3,"KI446SH03XXSINDFAS-1674789",1674789,21.75,"FALSE","1674788:0.43,1674787:0.43,1674789:0.42,1674790:0.41,1674786:0.40,1674785:0.38,1674784:0.36",3,3
3659165,2,"CO036SH02QZXINDFAS-413740",413740,25.5,"FALSE","413742:0.60,413743:0.47,413741:0.47,413744:0.39,413740:0.38,413739:0.35,413738:0.30,413737:0.21,413736:0.12",1,1
3661982,1,"WA618SH04KEDINDFAS-2870217",2870217,24.3,"FALSE","2870219:0.48,2870221:0.42,2870217:0.40,2870223:0.35,2870215:0.32,2870213:0.26",21,5
367082,1,"ZC657SH92SDRINDFAS-2355559",2355559,24.3,"TRUE","2355559:0.60,2355561:0.50,2355557:0.50,2355563:0.43,2355555:0.42,2355565:0.40",1,1
367089,1,"IN071SH68SJJINDFAS-2404523",2404523,24,"TRUE","2404523:0.59,2404525:0.58,2404527:0.49,2404521:0.49,2404519:0.40,2404529:0.38,2404517:0.24",7,3
3671317,1,"MI162SH42JHHINDFAS-3221093",3221093,23.55,"TRUE","3221093:0.60,3221091:0.52,3221095:0.50,3221099:0.40,3221101:0.40,3221097:0.40",1,1
3672526,1,"LA832SH64CSTINDFAS-1018607",1018607,26.7,"FALSE","1018605:0.37,1018604:0.36,1018606:0.31,1018603:0.30,1018607:0.28,1018602:0.23",14,6
3672526,1,"KI520SH52LQLINDFAS-3227821",3227821,25,"FALSE","3227823:0.39,3227821:0.34,3227825:0.33,3227819:0.28,3227815:0.22,3227817:0.22",14,6
3672526,1,"CA027SH29ABIINDFAS-1853734",1853734,25.7,"TRUE","1853734:0.38,1853733:0.33,1853735:0.29,1853732:0.23,1853731:0.22,1853730:0.19",14,6
3675105,2,"RE104SH32JJJINDFAS-3576603",3576603,25.7,"TRUE","3576603:0.57,3576605:0.53,3576601:0.53,3576607:0.44,3576609:0.37,3576611:0.29",3,2
3675245,1,"LA009SH46DMFINDFAS-3149177",3149177,24,"TRUE","3149177:0.50,3149179:0.48,3149175:0.41,3149181:0.41,3149173:0.33,3149183:0.32,3149171:0.25",11,4
3675245,1,"JC046SH85JXQINDFAS-2153552",2153552,25,"FALSE","2153551:0.53,2153552:0.45,2153550:0.44,2153553:0.38,2153549:0.37,2153554:0.30",11,4
367547,1,"JC046SH07UGEINDFAS-1950895",1950895,23.55,"TRUE","1950895:0.38,1950896:0.38,1950894:0.38,1950897:0.31,1950898:0.27,1950899:0.25",4,4
3675724,1,"IN071SH25VNYINDFAS-2182916",2182916,24,"FALSE","2182915:0.74,2182914:0.74,2182916:0.61,2182913:0.54,2182917:0.48,2182918:0.37,2182919:0.24",6,1
3675724,1,"IN071SH25VNYINDFAS-2182915",2182915,23.3,"TRUE","2182915:0.74,2182914:0.74,2182916:0.61,2182913:0.54,2182917:0.48,2182918:0.37,2182919:0.24",6,1
3676780,2,"CO036SH02QZXINDFAS-413740",413740,25.5,"FALSE","413741:0.41,413742:0.38,413743:0.38,413740:0.31,413744:0.29,413739:0.25,413738:0.22,413737:0.15,413736:0.09",3,3
3677948,1,"FF850SH55CHWINDFAS-1970211",1970211,25.9,"FALSE","1970210:0.59,1970209:0.47,1970211:0.47,1970208:0.40,1970207:0.39",1,1
3678653,1,"LE080SH63FVCINDFAS-1696108",1696108,24.5,"FALSE","1696106:0.59,1696107:0.54,1696108:0.43,1696109:0.34,1696110:0.32,1696111:0.32",2,1
3678750,1,"ZC657SH34LMVINDFAS-2447523",2447523,25,"TRUE","2447523:0.57,2447525:0.50,2447521:0.48,2447527:0.41,2447519:0.38,2447517:0.31",3,2
3680691,1,"MI162SH22JIBINDFAS-3221215",3221215,24.3,"TRUE","3221215:0.67,3221217:0.56,3221213:0.55,3221219:0.47,3221211:0.47,3221221:0.37,3407637:0.37",2,1
3681067,2,"AD004SH57NHIINDFAS-2045184",2045184,25.5,"FALSE","2045185:0.57,2045184:0.49,2045186:0.44,2045188:0.39,2045187:0.38,2045183:0.36",1,1
3682321,2,"BU047SH07YOYINDFAS-1555091",1555091,25.1,"TRUE","1555091:0.57,1555092:0.50,1555093:0.42,1555094:0.34,1555095:0.29,1555096:0.28",3,2
3682512,1,"EZ981SH88XXBINDFAS-2067374",2067374,23.9,"TRUE","2067374:0.57,2067373:0.55,2067375:0.45,2067376:0.41,2067377:0.34,2067378:0.26",9,3
3684150,2,"UN573SH58OGBINDFAS-2395003",2395003,29.4,"FALSE","2394999:0.57,2395001:0.52,2394997:0.47,2395003:0.41,2394995:0.39,2395005:0.35",1,1
3684150,2,"UN573SH56OGDINDFAS-2395007",2395007,26.2,"FALSE","2395011:0.57,2395013:0.52,2395009:0.47,2395015:0.41,2395007:0.39,2395017:0.35",1,1
3684328,1,"EX865SH17NRYINDFAS-1419831",1419831,25.5,"FALSE","1419829:0.57,1419830:0.53,1419828:0.49,1419831:0.43,1419827:0.40,1419832:0.40",1,1
3691262,2,"UN573SH46XTXINDFAS-3493397",3493397,28.6,"FALSE","3493391:0.48,3493393:0.40,3493397:0.39,3493395:0.38,3493399:0.38,3493401:0.35",1,1
3691262,2,"KN667SH31DJOINDFAS-2201730",2201730,26.7,"FALSE","2201728:0.55,2201729:0.51,2201730:0.41,2201731:0.39",1,1
3692010,2,"AN429SH76KHFINDFAS-1307338",1307338,26.7,"TRUE","1307338:0.57,1307339:0.55,1307337:0.47,1307340:0.46,1307336:0.40",1,1
3692010,2,"AN429SH76KHFINDFAS-1307337",1307337,26,"FALSE","1307338:0.57,1307339:0.55,1307337:0.47,1307340:0.46,1307336:0.40",1,1
3692101,1,"MY465SH18GEJINDFAS-3390295",3390295,24.3,"TRUE","3390295:0.50,3390293:0.45,3390297:0.42,3390291:0.38,3390299:0.35,3390301:0.28",8,2
36928,2,"PR101SH90GJPINDFAS-2917897",2917897,26.7,"NOPRED","2917899:0.41,2917897:0.40,2917893:0.40,2917895:0.40,2917891:0.39",1,1
3694923,1,"CA028SH24FQDINDFAS-1294991",1294991,24.3,"FALSE","1294993:0.57,1294992:0.50,1294994:0.49,1294991:0.41,1294990:0.31,1294989:0.29",3,2
3700193,2,"AN429SH28WOLINDFAS-2662443",2662443,26.7,"FALSE","2662445:0.35,2662447:0.32,2662443:0.30,2662441:0.27,2662439:0.23",7,6
3700698,2,"AD004SH14NZDINDFAS-2343643",2343643,27.5,"FALSE","2343645:0.48,2343641:0.45,2343643:0.44,2343647:0.41,2343639:0.34,2343637:0.29",2,2
3702420,3,"BA164SH98QRLINDFAS-1655014",1655014,18.7,"FALSE","1655013:0.45,1655014:0.43,1655015:0.41,1655016:0.39,1655017:0.36,1655018:0.34,1655019:0.33,1655020:0.33",2,2
3703074,1,"EZ981SH88XXBINDFAS-2067376",2067376,25,"TRUE","2067376:0.62,2067375:0.58,2067377:0.55,2067378:0.48,2067374:0.47,2067373:0.35",4,2
3703311,1,"CA028SH55WDOINDFAS-1549081",1549081,25.55,"FALSE","1549082:0.53,1549081:0.44,1549077:0.40,1549078:0.40,1549080:0.40,1549079:0.40",1,1
3703724,2,"AN429SH94LVXINDFAS-2696091",2696091,27.3,"FALSE","2696085:0.60,2696087:0.51,2696089:0.41,2696093:0.40,2696091:0.38",1,1
3705509,1,"AD113SH69ZCKINDFAS-2309689",2309689,25.62,"FALSE","2309688:0.55,2309689:0.48,2309687:0.47,2309690:0.39,2309686:0.38,2309685:0.29",14,5
370689,2,"RU271SH09PSWINDFAS-1829789",1829789,25.8,"FALSE","1829790:0.59,1829791:0.56,1829789:0.53,1829792:0.45,1829793:0.38,1829794:0.37",1,1
3707025,2,"CO036SH40ZMTINDFAS-2901113",2901113,25.5,"FALSE","2901115:0.57,2901117:0.49,2901113:0.44,2901121:0.39,2901119:0.38,2901111:0.35",1,1
3708214,2,"AL005SH22OWZINDFAS-2165839",2165839,27.9,"TRUE","2165839:0.49,2165838:0.42,2165837:0.36,2165835:0.33,2165836:0.33,2165834:0.33",2,2
3708606,1,"CR037SH89OOKINDFAS-2134595",2134595,22.86,"FALSE","2134596:0.48,2134597:0.45,1100561:0.42,4451122:0.36,2134595:0.33,4451120:0.31,2134594:0.20,2134593:0.17",4,2
3709398,1,"MI162SH90JFLINDFAS-3220813",3220813,23.55,"TRUE","3220813:0.62,3220811:0.55,3220803:0.52,3220805:0.41,3220807:0.33,3220809:0.25",4,2
37134,2,"AC753SH21RLIINDFAS-2235385",2235385,27.95,"TRUE","2235385:0.59,2235386:0.49,2235384:0.49,2235387:0.40,2235383:0.40",1,1
3716,1,"MY465SH52GDBINDFAS-3390087",3390087,23,"TRUE","3390087:0.60,3390089:0.52,3390091:0.42,3390095:0.40,3390097:0.40,3390093:0.40",1,1
3716,1,"AD494SH60WRRINDFAS-3194231",3194231,23,"TRUE","3194231:0.60,3194233:0.53,3194235:0.46,3194239:0.40,3194237:0.39",1,1
3716679,1,"HM567SH10TNTINDFAS-2003888",2003888,23.55,"TRUE","2003888:0.40,2003891:0.40,2003890:0.35,2003887:0.35,2003892:0.34,2003889:0.33",6,4
3717429,1,"LA037SH24UUPINDFAS-2411353",2411353,22.9,"TRUE","2411353:0.59,2411351:0.52,2411355:0.49,2411361:0.39,2411357:0.39,2411359:0.39",1,1
3720153,1,"ZC657SH75YLGINDFAS-1738892",1738892,25,"TRUE","1738892:0.78,1738893:0.68,1738891:0.65,1738894:0.56,1738890:0.52,1738889:0.42",5,1
3720388,1,"MY465SH80TVZINDFAS-2949051",2949051,23.55,"TRUE","2949051:0.60,2949049:0.52,2949053:0.50,2949055:0.40,2949059:0.40,2949057:0.40",1,1
3722185,1,"IN071SH86FBLINDFAS-1024663",1024663,26,"FALSE","1024660:0.41,1024661:0.40,1024663:0.37,1024659:0.34,1024662:0.34,1024658:0.28",5,3
3724252,2,"CO036SH62RFPINDFAS-1265839",1265839,26.5,"TRUE","1265839:0.57,1265840:0.49,1265838:0.44,1265842:0.39,1265841:0.38,1265837:0.35,1565319:0.30,1565318:0.21,1565317:0.12",1,1
3724675,1,"IN071SH92TGPINDFAS-2238960",2238960,24,"TRUE","2238960:0.60,2238961:0.50,2238959:0.50,2238962:0.42,2238958:0.42,2238963:0.38",1,1
3725441,1,"ZC657SH92SDRINDFAS-2355557",2355557,23.55,"TRUE","2355557:0.38,2355559:0.38,2355563:0.38,2355555:0.33,2355561:0.33,2355565:0.32",4,4
3726791,1,"CA027SH10EOJINDFAS-3386139",3386139,22.9,"FALSE","3386141:0.61,3386139:0.55,3386137:0.47,3386143:0.44,3386145:0.32,3386147:0.19",10,2
3728646,2,"CR037SH43UWUINDFAS-2005908",2005908,25.4,"FALSE","2005909:0.50,947913:0.49,947911:0.45,947910:0.44,947909:0.37,2005908:0.36,947907:0.31,947908:0.26,947912:0.22,947906:0.17",2,2
3731680,2,"JE157SH88QPVINDFAS-3236437",3236437,28.7,"TRUE","3236437:0.60,3236435:0.51,3236433:0.41,3236431:0.40,3236429:0.40,3236427:0.40",1,1
3735593,2,"RE104SH18WPTINDFAS-1277877",1277877,26.7,"FALSE","1277876:0.56,1277877:0.55,1277875:0.52,1277874:0.48,1277878:0.47,1277879:0.39",1,1
3737319,2,"AD761SH94OAVINDFAS-2394173",2394173,27.5,"TRUE","2394175:0.53,2394173:0.53,2394177:0.40,2394171:0.40,2394169:0.27,2394167:0.17",6,3
373771,2,"CR037SH47BKAINDFAS-2134170",2134170,27.432,"TRUE","2134170:0.59,2134171:0.54,2134169:0.49,5194430:0.44,2134168:0.42,2134167:0.39",1,1
3738959,2,"FU062SH02EZPINDFAS-2857917",2857917,28,"FALSE","2857911:0.53,2857913:0.45,2857917:0.40,2857919:0.39,2857915:0.39,2857921:0.36",1,1
3739103,2,"KN667SH35DJKINDFAS-2201710",2201710,27.9,"FALSE","2201711:0.55,2201710:0.49,2201706:0.40,2201709:0.40,2201707:0.40,2201708:0.40",1,1
3740918,1,"WA618SH90CLDINDFAS-2260077",2260077,25.55,"FALSE","2260075:0.50,2260076:0.42,2260074:0.41,2260077:0.35,2260073:0.35,2260078:0.28",12,3
3740918,1,"KI520SH44VTVINDFAS-2363551",2363551,24.3,"TRUE","2363551:0.50,2363553:0.42,2363549:0.41,2363555:0.35,2363547:0.35,2363557:0.28",12,3
3740918,1,"WO030SH00LHRINDFAS-2040796",2040796,25.3,"FALSE","2040794:0.47,2040795:0.45,2040793:0.38,2040796:0.38,2320072:0.31,2040797:0.30",12,3
3740918,1,"JC046SH10XHTINDFAS-2123037",2123037,25.55,"FALSE","2123035:0.50,2123036:0.42,2123034:0.41,2123037:0.35,2123033:0.35,2123038:0.28",12,3
3741216,2,"GA180SH84WADINDFAS-2120052",2120052,28.7,"FALSE","2120051:0.55,2120050:0.53,2120052:0.44,2120049:0.43,2120053:0.40,2120054:0.33",1,1
3744014,1,"JA414SH39BYUINDFAS-2075415",2075415,26.6,"FALSE","2075414:0.57,2075415:0.54,2075413:0.47,2075416:0.45,2075412:0.38,2075411:0.29",6,3
3746960,1,"CA027SH84EPJINDFAS-3386297",3386297,23.8,"FALSE","3386299:0.65,3386301:0.56,3386297:0.48,3386303:0.42,3386295:0.34,3386293:0.33",2,1
3748323,1,"CA028SH03QAYINDFAS-330528",330528,26,"FALSE","330527:0.64,330528:0.60,330526:0.55,330529:0.50,330525:0.46,330524:0.36",2,1
3748768,1,"CU557SH60HBJINDFAS-2498763",2498763,24.8,"FALSE","2498767:0.43,2498765:0.42,2498761:0.41,2498763:0.38,2498759:0.35,2498757:0.29",3,3
